:START_ID,:END_ID,:TYPE,source
Lem_ARSIP_NASIONAL,ARS-0490,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0491,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0492,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0494,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0512,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0513,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0514,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0515,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0516,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0517,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0518,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0519,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0520,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0521,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0522,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0523,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0524,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0525,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0526,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0527,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0528,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0529,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0530,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0531,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0532,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0533,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0534,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0535,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0536,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0538,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0539,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0540,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0541,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0542,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0551,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0552,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0569,menerbitkan,Stage3A
Lem_ARSIP_NASIONAL,ARS-0579,menerbitkan,Stage3A
ARS-0008,Kat_JRA,mengatur,Stage3A
ARS-0008,Pej_E_AMINUDIN_AZIZ,ditetapkanOleh,Stage3A
ARS-0008,Tgl_2025-05-28,berlakuPada,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0008,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0025,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0101,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0103,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0124,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0156,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0159,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0362,menerbitkan,Stage3A
Lem_PERPUSTAKAAN_NASIONAL,ARS-0384,menerbitkan,Stage3A
ARS-0009,Kat_PC,mengatur,Stage3A
ARS-0009,Pej_HINSA_SIBURIAN,ditetapkanOleh,Stage3A
ARS-0009,Tgl_2025-02-12,berlakuPada,Stage3A
Lem_BADAN_SIBER_DAN_SANDI_NEGARA,ARS-0009,menerbitkan,Stage3A
Lem_BADAN_SIBER_DAN_SANDI_NEGARA,ARS-0012,menerbitkan,Stage3A
ARS-0010,Kat_PK,mengatur,Stage3A
ARS-0010,Pej_MEGO_PINANDITO,ditetapkanOleh,Stage3A
ARS-0010,Tgl_2025-03-10,berlakuPada,Stage3A
ARS-0011,Kat_PK,mengatur,Stage3A
ARS-0011,Pej_MEGO_PINANDITO,ditetapkanOleh,Stage3A
ARS-0011,Tgl_2025-03-21,berlakuPada,Stage3A
ARS-0012,Kat_PC,mengatur,Stage3A
ARS-0012,Pej_HINSA_SIBURIAN,ditetapkanOleh,Stage3A
ARS-0012,Tgl_2025-02-12,berlakuPada,Stage3A
ARS-0013,Kat_PC,mengatur,Stage3A
ARS-0013,Pej_MEGO_PINANDITO,ditetapkanOleh,Stage3A
ARS-0013,Tgl_2025-03-07,berlakuPada,Stage3A
ARS-0014,Kat_JRA,mengatur,Stage3A
ARS-0014,Pej_ARIO_BIMO_NANDITO_ARIOTEDJO,ditetapkanOleh,Stage3A
ARS-0014,Tgl_2024-11-14,berlakuPada,Stage3A
Lem_KEMENTERIAN_PEMUDA_DAN_OLAHRAGA_REPUBLIK_INDONESIA,ARS-0014,menerbitkan,Stage3A
Lem_KEMENTERIAN_PEMUDA_DAN_OLAHRAGA_REPUBLIK_INDONESIA,ARS-0113,menerbitkan,Stage3A
Lem_KEMENTERIAN_PEMUDA_DAN_OLAHRAGA_REPUBLIK_INDONESIA,ARS-0140,menerbitkan,Stage3A
Lem_KEMENTERIAN_PEMUDA_DAN_OLAHRAGA_REPUBLIK_INDONESIA,ARS-0145,menerbitkan,Stage3A
Lem_KEMENTERIAN_PEMUDA_DAN_OLAHRAGA_REPUBLIK_INDONESIA,ARS-0151,menerbitkan,Stage3A
ARS-0015,Kat_PA,mengatur,Stage3A
ARS-0015,Pej_MOH_MAHFUD_MD,ditetapkanOleh,Stage3A
ARS-0015,Tgl_2024-01-12,berlakuPada,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0015,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0016,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0019,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0141,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0144,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0148,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0237,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0285,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0429,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_POLITIK_HUKUM_DAN_KEAMANAN,ARS-0430,menerbitkan,Stage3A
ARS-0016,Kat_PA,mengatur,Stage3A
ARS-0016,Pej_MOH_MAHFUD_MD,ditetapkanOleh,Stage3A
ARS-0016,Tgl_2024-01-12,berlakuPada,Stage3A
ARS-0017,Kat_JRA,mengatur,Stage3A
ARS-0017,Pej_SANDIAGA_SALAHUDDIN_UNO,ditetapkanOleh,Stage3A
ARS-0017,Tgl_2024-05-06,berlakuPada,Stage3A
Lem_KEMENTERIAN_PARIWISATA_DAN_EKONOMI_KREATIF,ARS-0017,menerbitkan,Stage3A
Lem_KEMENTERIAN_PARIWISATA_DAN_EKONOMI_KREATIF,ARS-0503,menerbitkan,Stage3A
ARS-0018,Kat_KA,mengatur,Stage3A
ARS-0018,Pej_M_IFTITAH_S_SURYANAGARA,ditetapkanOleh,Stage3A
ARS-0018,Tgl_2024-12-20,berlakuPada,Stage3A
Lem_KEMENTERIAN_TRANSMIGRASI,ARS-0018,menerbitkan,Stage3A
ARS-0019,Kat_JRA,mengatur,Stage3A
ARS-0019,Pej_MOH_MAHFUD_MD,ditetapkanOleh,Stage3A
ARS-0019,Tgl_2024-01-12,berlakuPada,Stage3A
ARS-0020,Kat_PK,mengatur,Stage3A
ARS-0020,Pej_PRATIKNO,ditetapkanOleh,Stage3A
ARS-0020,Tgl_2024-10-14,berlakuPada,Stage3A
Lem_KEMENTERIAN_SEKRETARIAT_NEGARA,ARS-0020,menerbitkan,Stage3A
ARS-0021,Kat_PC,mengatur,Stage3A
ARS-0021,Pej_BUDI_G_SADIKIN,ditetapkanOleh,Stage3A
ARS-0021,Tgl_2024-04-02,berlakuPada,Stage3A
Lem_KEMENTERIAN_KESEHATAN,ARS-0021,menerbitkan,Stage3A
Lem_KEMENTERIAN_KESEHATAN,ARS-0183,menerbitkan,Stage3A
Lem_KEMENTERIAN_KESEHATAN,ARS-0227,menerbitkan,Stage3A
Lem_KEMENTERIAN_KESEHATAN,ARS-0499,menerbitkan,Stage3A
ARS-0022,Kat_PK,mengatur,Stage3A
ARS-0022,Pej_IMAM_GUNARTO,ditetapkanOleh,Stage3A
ARS-0022,Tgl_2024-05-28,berlakuPada,Stage3A
ARS-0023,Kat_PC,mengatur,Stage3A
ARS-0023,Pej_KUKUH_S_ACHMAD,ditetapkanOleh,Stage3A
ARS-0023,Tgl_2024-01-16,berlakuPada,Stage3A
Lem_BADAN_STANDARDISASI_NASIONAL,ARS-0023,menerbitkan,Stage3A
Lem_BADAN_STANDARDISASI_NASIONAL,ARS-0157,menerbitkan,Stage3A
Lem_BADAN_STANDARDISASI_NASIONAL,ARS-0161,menerbitkan,Stage3A
Lem_BADAN_STANDARDISASI_NASIONAL,ARS-0210,menerbitkan,Stage3A
ARS-0024,Kat_PK,mengatur,Stage3A
ARS-0024,Pej_IMAM_GUNARTO,ditetapkanOleh,Stage3A
ARS-0024,Tgl_2024-02-12,berlakuPada,Stage3A
ARS-0025,Kat_KA,mengatur,Stage3A
ARS-0025,Pej_E_AMINUDIN_AZIZ,ditetapkanOleh,Stage3A
ARS-0025,Tgl_2024-12-31,berlakuPada,Stage3A
ARS-0026,Kat_PK,mengatur,Stage3A
ARS-0026,Pej_AMALIA_ADINGGAR_WIDYASANTI,ditetapkanOleh,Stage3A
ARS-0026,Tgl_2024-02-20,berlakuPada,Stage3A
Lem_BADAN_PUSAT_STATISTIK,ARS-0026,menerbitkan,Stage3A
Lem_BADAN_PUSAT_STATISTIK,ARS-0170,menerbitkan,Stage3A
Lem_BADAN_PUSAT_STATISTIK,ARS-0486,menerbitkan,Stage3A
ARS-0027,Kat_PA,mengatur,Stage3A
ARS-0027,Pej_HARYOMO_DWI_PUTRANTO,ditetapkanOleh,Stage3A
ARS-0027,Tgl_2024-12-31,berlakuPada,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0027,menerbitkan,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0068,menerbitkan,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0119,menerbitkan,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0127,menerbitkan,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0158,menerbitkan,Stage3A
Lem_BADAN_KEPEGAWAIAN_NEGARA,ARS-0348,menerbitkan,Stage3A
ARS-0028,Kat_SKKAAD,mengatur,Stage3A
ARS-0028,Pej_ARIEF_PRASETYO_ADI,ditetapkanOleh,Stage3A
ARS-0028,Tgl_2024-06-04,berlakuPada,Stage3A
Lem_BADAN_PANGAN_NASIONAL,ARS-0028,menerbitkan,Stage3A
Lem_BADAN_PANGAN_NASIONAL,ARS-0070,menerbitkan,Stage3A
ARS-0029,Kat_PK,mengatur,Stage3A
ARS-0029,Pej_HEVEARITA_GUNARYANTI_RAHAYU,ditetapkanOleh,Stage3A
ARS-0029,Tgl_2024-08-16,berlakuPada,Stage3A
Lem_KOTA_SEMARANG,ARS-0029,menerbitkan,Stage3A
ARS-0030,Kat_PK,mengatur,Stage3A
ARS-0030,Pej_ARINAL_DJUNAIDI,ditetapkanOleh,Stage3A
ARS-0030,Tgl_2024-01-10,berlakuPada,Stage3A
Lem_PROVINSI_LAMPUNG,ARS-0030,menerbitkan,Stage3A
Lem_PROVINSI_LAMPUNG,ARS-0604,menerbitkan,Stage3A
ARS-0031,Kat_PK,mengatur,Stage3A
ARS-0031,Pej_JOKO_WIDODO,ditetapkanOleh,Stage3A
ARS-0031,Tgl_2023-04-17,berlakuPada,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0031,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0175,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0226,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0284,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0417,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0472,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0544,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0545,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0546,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0577,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0582,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0588,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0589,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0590,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0597,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0601,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0605,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0608,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0611,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0612,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0613,menerbitkan,Stage3A
Lem_PEMERINTAH_PUSAT,ARS-0614,menerbitkan,Stage3A
ARS-0032,Kat_KA,mengatur,Stage3A
ARS-0032,Pej_MUHADJIR_EFFENDY,ditetapkanOleh,Stage3A
ARS-0032,Tgl_2023-05-04,berlakuPada,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_PEMBANGUNAN_MANUSIA_DAN_KEBUDAYAAN,ARS-0032,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_PEMBANGUNAN_MANUSIA_DAN_KEBUDAYAAN,ARS-0035,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_PEMBANGUNAN_MANUSIA_DAN_KEBUDAYAAN,ARS-0036,menerbitkan,Stage3A
ARS-0033,Kat_JRA,mengatur,Stage3A
ARS-0033,Pej_TETEN_MASDUKI,ditetapkanOleh,Stage3A
ARS-0033,Tgl_2023-09-14,berlakuPada,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0033,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0052,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0058,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0080,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0177,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0179,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0286,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0301,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0350,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOPERASI_USAHA_KECIL_DAN_MENENGAH,ARS-0556,menerbitkan,Stage3A
ARS-0034,Kat_PK,mengatur,Stage3A
ARS-0034,Pej_RETNO_L_P_MARSUDI,ditetapkanOleh,Stage3A
ARS-0034,Tgl_2023-06-27,berlakuPada,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0034,menerbitkan,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0047,menerbitkan,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0049,menerbitkan,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0050,menerbitkan,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0354,menerbitkan,Stage3A
Lem_KEMENTERIAN_LUAR_NEGERI,ARS-0356,menerbitkan,Stage3A
ARS-0035,Kat_SKKAAD,mengatur,Stage3A
ARS-0035,Pej_MUHADJIR_EFFENDY,ditetapkanOleh,Stage3A
ARS-0035,Tgl_2023-05-05,berlakuPada,Stage3A
ARS-0036,Kat_JRA,mengatur,Stage3A
ARS-0036,Pej_MUHADJIR_EFFENDY,ditetapkanOleh,Stage3A
ARS-0036,Tgl_2023-05-04,berlakuPada,Stage3A
ARS-0037,Kat_PK,mengatur,Stage3A
ARS-0037,Pej_IMAM_GUNARTO,ditetapkanOleh,Stage3A
ARS-0037,Tgl_2023-05-09,berlakuPada,Stage3A
ARS-0038,Kat_JRA,mengatur,Stage3A
ARS-0038,Pej_HASYIM_ASYARI,ditetapkanOleh,Stage3A
ARS-0038,Tgl_2023-08-31,berlakuPada,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0038,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0097,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0098,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0332,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0437,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0483,menerbitkan,Stage3A
Lem_KOMISI_PEMILIHAN_UMUM,ARS-0511,menerbitkan,Stage3A
ARS-0039,Kat_PK,mengatur,Stage3A
ARS-0039,Pej_MUHAMMAD_TITO_KARNAVIAN,ditetapkanOleh,Stage3A
ARS-0039,Tgl_2023-04-18,berlakuPada,Stage3A
Lem_BADAN_NASIONAL_PENGELOLA_PERBATASAN,ARS-0039,menerbitkan,Stage3A
Lem_BADAN_NASIONAL_PENGELOLA_PERBATASAN,ARS-0213,menerbitkan,Stage3A
Lem_BADAN_NASIONAL_PENGELOLA_PERBATASAN,ARS-0214,menerbitkan,Stage3A
Lem_BADAN_NASIONAL_PENGELOLA_PERBATASAN,ARS-0215,menerbitkan,Stage3A
ARS-0040,Kat_PK,mengatur,Stage3A
ARS-0040,Pej_SUHATRI_BUR,ditetapkanOleh,Stage3A
ARS-0040,Tgl_2023-03-24,berlakuPada,Stage3A
Lem_KABUPATEN_PADANG_PARIAMAN,ARS-0040,menerbitkan,Stage3A
ARS-0041,Kat_PK,mengatur,Stage3A
ARS-0041,Pej_H_AL_HARIS,ditetapkanOleh,Stage3A
ARS-0041,Tgl_2023-07-04,berlakuPada,Stage3A
Lem_PROVINSI_JAMBI,ARS-0041,menerbitkan,Stage3A
Lem_PROVINSI_JAMBI,ARS-0554,menerbitkan,Stage3A
ARS-0042,Kat_PK,mengatur,Stage3A
ARS-0042,Pej_BADDRUT_TAMAM,ditetapkanOleh,Stage3A
ARS-0042,Tgl_2023-02-15,berlakuPada,Stage3A
Lem_KABUPATEN_PAMEKASAN,ARS-0042,menerbitkan,Stage3A
ARS-0043,Kat_SKKAAD,mengatur,Stage3A
ARS-0043,Pej_PENNY_K_LUKITO,ditetapkanOleh,Stage3A
ARS-0043,Tgl_2023-03-03,berlakuPada,Stage3A
Lem_BADAN_PENGAWAS_OBAT_DAN_MAKANAN,ARS-0043,menerbitkan,Stage3A
Lem_BADAN_PENGAWAS_OBAT_DAN_MAKANAN,ARS-0067,menerbitkan,Stage3A
Lem_BADAN_PENGAWAS_OBAT_DAN_MAKANAN,ARS-0164,menerbitkan,Stage3A
Lem_BADAN_PENGAWAS_OBAT_DAN_MAKANAN,ARS-0167,menerbitkan,Stage3A
Lem_BADAN_PENGAWAS_OBAT_DAN_MAKANAN,ARS-0550,menerbitkan,Stage3A
ARS-0044,Kat_SKKAAD,mengatur,Stage3A
ARS-0044,Tgl_2022-03-14,berlakuPada,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_KEMARITIMAN_DAN_INVESTASI,ARS-0044,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_KEMARITIMAN_DAN_INVESTASI,ARS-0046,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_KEMARITIMAN_DAN_INVESTASI,ARS-0085,menerbitkan,Stage3A
Lem_KEMENTERIAN_KOORDINATOR_BIDANG_KEMARITIMAN_DAN_INVESTASI,ARS-0111,menerbitkan,Stage3A
ARS-0045,Kat_SKKAAD,mengatur,Stage3A
ARS-0045,Tgl_2022-06-16,berlakuPada,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0045,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0232,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0287,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0296,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0303,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0474,menerbitkan,Stage3A
Lem_KEMENTERIAN_SOSIAL,ARS-0509,menerbitkan,Stage3A
ARS-0046,Kat_JRA,mengatur,Stage3A
ARS-0046,Tgl_2022-03-14,berlakuPada,Stage3A
ARS-0047,Kat_JRA,mengatur,Stage3A
ARS-0047,Tgl_2022-01-17,berlakuPada,Stage3A
ARS-0048,Kat_PK,mengatur,Stage3A
ARS-0048,Tgl_2022-04-28,berlakuPada,Stage3A
Lem_KEMENTERIAN_PENDIDIKAN_KEBUDAYAAN_REPUBLIK_INDONESIASET_DAN_TEKNOLOGI,ARS-0048,menerbitkan,Stage3A
ARS-0049,Kat_SKKAAD,mengatur,Stage3A
ARS-0049,Tgl_2022-09-08,berlakuPada,Stage3A
ARS-0049,ARS-0356,menggantikan,Stage3B-from-status
ARS-0050,Kat_PK,mengatur,Stage3A
ARS-0050,Tgl_2022-01-17,berlakuPada,Stage3A
ARS-0051,Kat_KA,mengatur,Stage3A
ARS-0051,Tgl_2022-09-23,berlakuPada,Stage3A
Lem_KEMENTERIAN_DALAM_NEGERI,ARS-0051,menerbitkan,Stage3A
Lem_KEMENTERIAN_DALAM_NEGERI,ARS-0114,menerbitkan,Stage3A
Lem_KEMENTERIAN_DALAM_NEGERI,ARS-0187,menerbitkan,Stage3A
Lem_KEMENTERIAN_DALAM_NEGERI,ARS-0241,menerbitkan,Stage3A
Lem_KEMENTERIAN_DALAM_NEGERI,ARS-0500,menerbitkan,Stage3A
ARS-0052,Kat_KA,mengatur,Stage3A
ARS-0052,Tgl_2022-12-09,berlakuPada,Stage3A
ARS-0053,Kat_PK,mengatur,Stage3A
ARS-0053,Tgl_2022-12-30,berlakuPada,Stage3A
Lem_KEMENTERIAN_PERINDUSTRIAN,ARS-0053,menerbitkan,Stage3A
ARS-0054,Kat_JRA,mengatur,Stage3A
ARS-0054,Tgl_2022-02-15,berlakuPada,Stage3A
ARS-0054,ARS-0234,menggantikan,Stage3B-from-status
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0054,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0082,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0083,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0084,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0138,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0139,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0152,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0176,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0230,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0231,menerbitkan,Stage3A
Lem_KEMENTERIAN_DESA_PEMBANGUNAN_DAERAH_TERTINGGAL_DAN_TRANSMIGRASI,ARS-0234,menerbitkan,Stage3A
ARS-0055,Kat_KA,mengatur,Stage3A
ARS-0055,Tgl_2022-12-20,berlakuPada,Stage3A
ARS-0056,Kat_PA,mengatur,Stage3A
ARS-0056,Tgl_2022-10-31,berlakuPada,Stage3A
ARS-0057,Kat_KA,mengatur,Stage3A
ARS-0057,Pej_YASONNA_H_LAOLY,ditetapkanOleh,Stage3A
ARS-0057,Tgl_2022-01-13,berlakuPada,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0057,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0239,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0295,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0298,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0299,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0480,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0481,menerbitkan,Stage3A
Lem_KEMENTERIAN_HUKUM_DAN_HAK_ASASI_MANUSIA,ARS-0508,menerbitkan,Stage3A
ARS-0058,Kat_SKKAAD,mengatur,Stage3A
ARS-0058,Tgl_2022-12-09,berlakuPada,Stage3A
ARS-0059,Kat_PK,mengatur,Stage3A
ARS-0059,Tgl_2022-08-10,berlakuPada,Stage3A
ARS-0060,Kat_PK,mengatur,Stage3A
