uri:ID,jenis,nomor,status,tahun,tentang,title,:LABEL
ARS-0476,PERATURAN MENTERI,42,active,2013,JADWAL RETENSI ARSIP KEPEGAWAIAN PEGAWAI NEGERI SIPIL DAN PEJABAT NEGARA DI LINGKUNGAN KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI REPUBLIK INDONESIA,Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 42 Tahun 2013,Peraturan
ARS-0477,PERATURAN MENTERI,26,unknown,2013,JADWAL RETENSI ARSIP KEUANGAN KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 26 Tahun 2013,Peraturan
ARS-0478,PERATURAN MENTERI,P.33/MENHUT-II/2013,superseded,2013,JADWAL RETENSI ARSIP KEUANGAN KEMENTERIAN KEHUTANAN,Peraturan Menteri Kehutanan Nomor P.33/MENHUT-II/2013 Tahun 2013,Peraturan
ARS-0479,PERATURAN MENTERI,P.35/MENHUT-II/2013,active,2013,PETUNJUK TEKNIS JABATAN FUNGSIONAL ARSIPARIS DAN ANGKA KREDITNYA LINGKUP KEMENTERIAN KEHUTANAN,Peraturan Menteri Kehutanan Nomor P.35/MENHUT-II/2013 Tahun 2013,Peraturan
ARS-0480,PERATURAN MENTERI,4,active,2013,SISTEM KLASIFIKASI KEAMANAN ARSIP DINAMIS DAN HAK AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,Peraturan Menteri Hukum dan Hak Asasi Manusia Nomor 4 Tahun 2013,Peraturan
ARS-0481,PERATURAN MENTERI,35,active,2013,JADWAL RETENSI ARSIP DAN PROSEDUR PENYUSUTAN ARSIP DI LINGKUNGAN KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,Peraturan Menteri Hukum dan Hak Asasi Manusia Nomor 35 Tahun 2013,Peraturan
ARS-0482,PERATURAN MENTERI,43,active,2013,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN DI LINGKUNGAN KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 43 Tahun 2013,Peraturan
ARS-0483,PERATURAN BADAN/LEMBAGA,18,superseded,2013,JADWAL RETENSI ARSIP SUBSTANTIF DAN FASILITATIF NON KEPEGAWAIAN DAN NON KEUANGAN KOMISI PEMILIHAN UMUM,Peraturan Komisi Pemilihan Umum Nomor 18 Tahun 2013,Peraturan
ARS-0484,PERATURAN BADAN/LEMBAGA,230/KA/XII/2012,active,2013,"PEDOMAN TATA KEARSIPAN, DAN KODE KLASIFIKASI",Peraturan Badan Tenaga Nuklir Nasional Nomor 230/KA/XII/2012 Tahun 2013,Peraturan
ARS-0485,PERATURAN BADAN/LEMBAGA,5,active,2013,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN,Peraturan Badan Narkotika Nasional Nomor 5 Tahun 2013,Peraturan
ARS-0486,PERATURAN BADAN/LEMBAGA,63,superseded,2013,JADWAL RETENSI ARSIP KEUANGAN BADAN PUSAT STATISTIK,Peraturan Kepala Badan Pusat Statistik Nomor 63 Tahun 2013,Peraturan
ARS-0487,PERATURAN BADAN/LEMBAGA,1,active,2013,PEDOMAN RETENSI ARSIP SEKTOR PEREKONOMIAN URUSAN PERTANIAN,Peraturan Arsip Nasional Nomor 1 Tahun 2013,Peraturan
ARS-0488,PERATURAN BADAN/LEMBAGA,2,active,2013,PEDOMAN RETENSI ARSIP SEKTOR PEREKONOMIAN URUSAN PERDAGANGAN,Peraturan Arsip Nasional Nomor 2 Tahun 2013,Peraturan
ARS-0489,PERATURAN BADAN/LEMBAGA,3,active,2013,PEDOMAN RETENSI ARSIP SEKTOR PEREKONOMIAN URUSAN PERHUBUNGAN,Peraturan Arsip Nasional Nomor 3 Tahun 2013,Peraturan
ARS-0490,PERATURAN BADAN/LEMBAGA,4,active,2013,LOGO DAN SLOGAN JARINGAN INFORMASI KEARSIPAN NASIONAL,Peraturan Arsip Nasional Nomor 4 Tahun 2013,Peraturan
ARS-0491,PERATURAN BADAN/LEMBAGA,5,active,2013,PERUBAHAN ATAS PERATURAN KEPALA ARSIP NASIONAL REPUBLIK INDONESIA NOMOR 07 TAHUN 2012 TENTANG PETUNJUK PELAKSANAAN PEMBERIAN TUNJANGAN KINERJA PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 5 Tahun 2013,Peraturan
ARS-0492,PERATURAN BADAN/LEMBAGA,6,active,2013,PEDOMAN RETENSI ARSIP KEUANGAN,Peraturan Arsip Nasional Nomor 6 Tahun 2013,Peraturan
ARS-0493,PERATURAN BADAN/LEMBAGA,2,active,2013,PEDOMAN PENYUSUTAN ARSIP DI LINGKUNGAN BADAN NASIONAL PENANGGULANGAN BENCANA,Peraturan Badan Nasional Penanggulangan Bencana Nomor 2 Tahun 2013,Peraturan
ARS-0494,PERATURAN BADAN/LEMBAGA,12,active,2013,PETUNJUK PELAKSANAAN PENGELOLAAN ANGGARAN PENDAPATAN DAN BELANJA NEGARA PADA ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 12 Tahun 2013,Peraturan
ARS-0495,PERATURAN DAERAH,15,active,2013,PENYELENGGARAAN KEARSIPAN  DI LINGKUNGAN PEMERINTAH KABUPATEN TANJUNG JABUNG TIMUR,Peraturan Daerah Kabupaten Tanjung Jabung Timur Nomor 15 Tahun 2013,Peraturan
ARS-0496,PERATURAN DAERAH,6,active,2013,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Kabupaten Garut Nomor 6 Tahun 2013,Peraturan
ARS-0497,PERATURAN DAERAH,22,active,2013,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Kabupaten Badung Nomor 22 Tahun 2013,Peraturan
ARS-0498,PERATURAN MENTERI,13,active,2012,KLASIFIKASI ARSIP KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,Peraturan Menteri Komunikasi dan Informatika Nomor 13 Tahun 2012,Peraturan
ARS-0499,PERATURAN MENTERI,30,active,2012,JADWAL RETENSI ARSIP SUBSTANTIF DAN FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN DI LINGKUNGAN KEMENTERIAN KESEHATAN,Peraturan Menteri Kesehatan Nomor 30 Tahun 2012,Peraturan
ARS-0500,PERATURAN MENTERI,78,active,2012,TATA KEARSIPAN DI LINGKUNGAN KEMENTERIAN DALAM NEGERI  DAN PEMERINTAH DAERAH,Peraturan Menteri Dalam Negeri Nomor 78 Tahun 2012,Peraturan
ARS-0501,PERATURAN MENTERI,30,active,2012,JADWAL RETENSI ARSIP KEMENTERIAN PERUMAHAN RAKYAT,Peraturan Menteri Negara Perumahan Rakyat Nomor 30 Tahun 2012,Peraturan
ARS-0502,PERATURAN MENTERI,31,active,2012,PEDOMAN PENYUSUTAN ARSIP KEMENTERIAN PERUMAHAN RAKYAT,Peraturan Menteri Negara Perumahan Rakyat Nomor 31 Tahun 2012,Peraturan
ARS-0503,PERATURAN MENTERI,PM.134/UM.001/MPEK/2012,superseded,2012,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN DI LINGKUNGAN KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF,Peraturan Menteri Pariwisata dan Ekonomi Kreatif Nomor PM.134/UM.001/MPEK/2012 Tahun 2012,Peraturan
ARS-0504,PERATURAN MENTERI,60,active,2012,PENGELOLAAN ARSIP DAN DOKUMENTASI SERTA INFORMASI PUBLIK DI LINGKUNGAN KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,Peraturan Menteri Pendidikan dan Kebudayaan Nomor 60 Tahun 2012,Peraturan
ARS-0505,PERATURAN MENTERI,5,active,2012,PEDOMAN PENYUSUTAN ARSIP KEMENTERIAN PERTAHANAN DAN TENTARA NASIONAL INDONESIA,Peraturan Menteri Pertahanan Nomor 5 Tahun 2012,Peraturan
ARS-0506,PERATURAN MENTERI,1,active,2012,PEDOMAN PEMBERKASAN ARSIP AKTIF KEMENTERIAN KOORDINATOR BIDANG KESEJAHTERAAN RAKYAT,Peraturan Menteri Koordinator Bidang Kesejahteraan Rakyat Nomor 1 Tahun 2012,Peraturan
ARS-0507,PERATURAN MENTERI,2,active,2012,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN KEMENTERIAN KOORDINATOR BIDANG KESEJAHTERAAN RAKYAT,Peraturan Menteri Koordinator Bidang Kesejahteraan Rakyat Nomor 2 Tahun 2012,Peraturan
ARS-0508,PERATURAN MENTERI,6,active,2012,POLA KLASIFIKASI ARSIP KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,Peraturan Menteri Hukum dan Hak Asasi Manusia Nomor 6 Tahun 2012,Peraturan
ARS-0509,PERATURAN MENTERI,31,superseded,2012,PETUNJUK PELAKSANAAN TATA KEARSIPAN DINAMIS DI LINGKUNGAN KEMENTERIAN SOSIAL REPUBLIK INDONESIA,Peraturan Menteri Sosial Nomor 31 Tahun 2012,Peraturan
ARS-0510,PERATURAN BADAN/LEMBAGA,KEP.10,superseded,2012,PEDOMAN TATA NASKAH DINAS DAN KEARSIPAN,"Peraturan Badan Meteorologi,Klimatologi,dan Geofisika Nomor KEP.10 Tahun 2012",Peraturan
ARS-0511,PERATURAN BADAN/LEMBAGA,3,active,2012,JADWAL RETENSI ARSIP KEPEGAWAIAN DAN KEUANGAN,Peraturan Komisi Pemilihan Umum Nomor 3 Tahun 2012,Peraturan
ARS-0512,PERATURAN BADAN/LEMBAGA,03,active,2012,PENGGUNAAN PIN REFORMASI BIROKRASI ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 03 Tahun 2012,Peraturan
ARS-0513,PERATURAN BADAN/LEMBAGA,04,active,2012,STANDARISASI HARGA SATUAN PERENCANAAN BARANG YANG BERLAKU DI LINGKUNGAN ARSIP NASIONAL,Peraturan Arsip Nasional Nomor 04 Tahun 2012,Peraturan
ARS-0514,PERATURAN BADAN/LEMBAGA,09,active,2012,PENGELOLAAN ARSIP ASET NEGARA/DAERAH,Peraturan Arsip Nasional Nomor 09 Tahun 2012,Peraturan
ARS-0515,PERATURAN BADAN/LEMBAGA,12,active,2012,PETUNJUK PELAKSANAAN PENGELOLAAN ANGGARAN PENDAPATAN DAN BELANJA NEGARA PADA ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 12 Tahun 2012,Peraturan
ARS-0516,PERATURAN BADAN/LEMBAGA,13,active,2012,VISI DAN MISI ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 13 Tahun 2012,Peraturan
ARS-0517,PERATURAN BADAN/LEMBAGA,15,active,2012,PETUNJUK PELAKSANAAN PENGELOLAAN SURAT ELEKTRONIK DI PENCIPTA ARSIP,Peraturan Arsip Nasional Nomor 15 Tahun 2012,Peraturan
ARS-0518,PERATURAN BADAN/LEMBAGA,17,superseded,2012,"PEDOMAN PENYERAHAN ARSIP STATIS BAGI ORGANISASI POLITIK, ORGANISASI KEMASYARAKATAN, DAN PERSEORANGAN",Peraturan Arsip Nasional Nomor 17 Tahun 2012,Peraturan
ARS-0519,PERATURAN BADAN/LEMBAGA,19,active,2012,PENYUSUNAN KLASIFIKASI ARSIP,Peraturan Arsip Nasional Nomor 19 Tahun 2012,Peraturan
ARS-0520,PERATURAN BADAN/LEMBAGA,21,active,2012,PELAKSANAAN KEGIATAN DANA DEKONSENTRASI ARSIP NASIONAL REPUBLIK INDONESIA TAHUN  ANGGARAN 2013,Peraturan Arsip Nasional Nomor 21 Tahun 2012,Peraturan
ARS-0521,PERATURAN BADAN/LEMBAGA,22,active,2012,DESAIN PEMBINAAN KEARSIPAN PADA PEMERINTAH DAERAH,Peraturan Arsip Nasional Nomor 22 Tahun 2012,Peraturan
ARS-0522,PERATURAN BADAN/LEMBAGA,23,active,2012,STANDAR FUNGSI LEMBAGA KEARSIPAN DAERAH,Peraturan Arsip Nasional Nomor 23 Tahun 2012,Peraturan
ARS-0523,PERATURAN BADAN/LEMBAGA,24,active,2012,MATERI MUATAN PERATURAN DAERAH TENTANG PENYELENGGARAAN KEARSIPAN,Peraturan Arsip Nasional Nomor 24 Tahun 2012,Peraturan
ARS-0524,PERATURAN BADAN/LEMBAGA,25,superseded,2012,PEDOMAN PEMUSNAHAN ARSIP,Peraturan Arsip Nasional Nomor 25 Tahun 2012,Peraturan
ARS-0525,PERATURAN BADAN/LEMBAGA,26,active,2012,TATA CARA PENGELOLAAN DAN TINDAK LANJUT PELAPORAN PELANGGARAN (WHISTLEBLOWING) DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 26 Tahun 2012,Peraturan
ARS-0526,PERATURAN BADAN/LEMBAGA,27,active,2012,PEDOMAN TEKNIS PENYELENGGARAAN SISTEM PENGENDALIAN INTERN PEMERINTAH DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 27 Tahun 2012,Peraturan
ARS-0527,PERATURAN BADAN/LEMBAGA,28,superseded,2012,PETUNJUK PELAKSANAAN PENYUSUNAN STANDAR OPERASIONAL PROSEDUR ADMINISTRASI PEMERINTAHAN DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 28 Tahun 2012,Peraturan
ARS-0528,PERATURAN BADAN/LEMBAGA,29,active,2012,PETUNJUK PELAKSANAAN PEMBUATAN ANALISIS JABATAN DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 29 Tahun 2012,Peraturan
ARS-0529,PERATURAN BADAN/LEMBAGA,30,active,2012,PETUNJUK PELAKSANAAN ANALISIS BEBAN KERJA DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 30 Tahun 2012,Peraturan
ARS-0530,PERATURAN BADAN/LEMBAGA,31,active,2012,KLASIFIKASI ARSIP DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 31 Tahun 2012,Peraturan
ARS-0531,PERATURAN BADAN/LEMBAGA,32,active,2012,PEDOMAN TATA NASKAH DINAS DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 32 Tahun 2012,Peraturan
ARS-0532,PERATURAN BADAN/LEMBAGA,33,active,2012,PEDOMAN PENGURUSAN SURAT DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 33 Tahun 2012,Peraturan
ARS-0533,PERATURAN BADAN/LEMBAGA,35,active,2012,JADWAL RETENSI ARSIP KEPEGAWAIAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 35 Tahun 2012,Peraturan
ARS-0534,PERATURAN BADAN/LEMBAGA,36,active,2012,JADWAL RETENSI ARSIP KEUANGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 36 Tahun 2012,Peraturan
ARS-0535,PERATURAN BADAN/LEMBAGA,37,active,2012,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 37 Tahun 2012,Peraturan
ARS-0536,PERATURAN BADAN/LEMBAGA,7,active,2012,PETUNJUK PELAKSANAAN PEMBERIAN TUNJANGAN KINERJA PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 7 Tahun 2012,Peraturan
ARS-0537,PERATURAN BADAN/LEMBAGA,14,active,2012,PEDOMAN PENILAIAN ARSIP DI LINGKUNGAN BADAN NASIONAL PENANGGULANGAN BENCANA,Peraturan Badan Nasional Penanggulangan Bencana Nomor 14 Tahun 2012,Peraturan
ARS-0538,PERATURAN BADAN/LEMBAGA,11,active,2012,PAKAIAN DINAS DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 11 Tahun 2012,Peraturan
ARS-0539,PERATURAN BADAN/LEMBAGA,14,superseded,2012,PEDOMAN PENYUSUNAN KEBIJAKAN UMUM PENGELOLAAN ARSIP ELEKTRONIK,Peraturan Arsip Nasional Nomor 14 Tahun 2012,Peraturan
ARS-0540,PERATURAN BADAN/LEMBAGA,16,active,2012,PENGELOLAAN ARSIP KARTOGRAFI DAN KEARSITEKTURAN,Peraturan Arsip Nasional Nomor 16 Tahun 2012,Peraturan
ARS-0541,PERATURAN BADAN/LEMBAGA,18,active,2012,PEDOMAN PEMBUATAN DAN PENGUMUMAN DAFTAR PENCARIAN ARSIP DPA,Peraturan Arsip Nasional Nomor 18 Tahun 2012,Peraturan
ARS-0542,PERATURAN BADAN/LEMBAGA,20,active,2012,PENGELOLAAN UNIT KEARSIPAN PADA LEMBAGA NEGARA,Peraturan Arsip Nasional Nomor 20 Tahun 2012,Peraturan
ARS-0543,PERATURAN DAERAH,17,active,2012,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Provinsi Sumatera Barat Nomor 17 Tahun 2012,Peraturan
ARS-0544,PERATURAN PEMERINTAH,28,active,2012,PELAKSANAAN UNDANG-UNDANG NOMOR 43 TAHUN 2009 TENTANG KEARSIPAN,Peraturan Pemerintah Nomor 28 Tahun 2012,Peraturan
ARS-0545,PERATURAN PRESIDEN,42,active,2012,PERPANJANGAN BATAS USIA PENSIUN BAGI PEGAWAI NEGERI SIPIL YANG MENDUDUKI JABATAN FUNGSIONAL ARSIPARIS,Peraturan Presiden Nomor 42 Tahun 2012,Peraturan
ARS-0546,PERATURAN PRESIDEN,114,active,2012,TUNJANGAN KINERJA PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Presiden Nomor 114 Tahun 2012,Peraturan
ARS-0547,PERATURAN MENTERI,18,superseded,2011,PEDOMAN PENGELOLAAN ARSIP DINAMIS KEMENTERIAN PERTAHANAN DAN TENTARA NASIONAL INDONESIA,Peraturan Menteri Pertahanan Nomor 18 Tahun 2011,Peraturan
ARS-0548,PERATURAN MENTERI,18,unknown,2011,JADWAL RETENSI ARSIP SUBSTANTIF MINYAK DAN GAS BUMI KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 18 Tahun 2011,Peraturan
ARS-0549,PERATURAN MENTERI,P.51/MENHUT-II/2011,superseded,2011,PEDOMAN TATA NASKAH KEARSIPAN KEMENTERIAN KEHUTANAN,Peraturan Menteri Kehutanan Nomor P.51/MENHUT-II/2011 Tahun 2011,Peraturan
ARS-0550,PERATURAN BADAN/LEMBAGA,HK.04.1.03.11.01799,active,2011,JADWAL RETENSI ARSIP BADAN PENGAWAS OBAT DAN MAKANAN REPUBLIK INDONESIA,Peraturan Badan Pengawas Obat dan Makanan Nomor HK.04.1.03.11.01799 Tahun 2011,Peraturan
ARS-0551,PERATURAN BADAN/LEMBAGA,35,active,2011,PENGEMBANGAN PEGAWAI MELALUI PENDIDIKAN FORMAL BAGI PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 35 Tahun 2011,Peraturan
ARS-0552,PERATURAN BADAN/LEMBAGA,42,superseded,2011,DISIPLIN PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 42 Tahun 2011,Peraturan
ARS-0553,PERATURAN BADAN/LEMBAGA,18,superseded,2011,JADWAL RETENSI ARSIP FASILITATIF NON KEUANGAN DAN NON KEPEGAWAIAN BADAN NASIONAL PENANGGULANGAN BENCANA,Peraturan Badan Nasional Penanggulangan Bencana Nomor 18 Tahun 2011,Peraturan
ARS-0554,PERATURAN DAERAH,5,active,2011,PENYELENGGARAAN KEARSIPAN PROVINSI JAMBI,Peraturan Daerah Provinsi Jambi Nomor 5 Tahun 2011,Peraturan
ARS-0555,PERATURAN DAERAH,18,active,2011,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Provinsi Jawa Barat Nomor 18 Tahun 2011,Peraturan
ARS-0556,PERATURAN MENTERI,06/PER/M.KUKM/XI/2010,active,2010,JADWAL RETENSI ARSIP KEPEGAWAIAN PEGAWAI NEGERI SIPIL DAN PEJABAT NEGARA KEMENTERIAN KOPERASI DAN USAHA KECIL DAN MENENGAH,Peraturan Menteri Koperasi dan UKM Nomor 06/PER/M.KUKM/XI/2010 Tahun 2010,Peraturan
ARS-0557,PERATURAN MENTERI,6,active,2010,POLA KLASIFIKASI ARSIP KEMENTERIAN PERUMAHAN RAKYAT,Peraturan Menteri Negara Perumahan Rakyat Nomor 6 Tahun 2010,Peraturan
ARS-0558,PERATURAN MENTERI,8,active,2010,TATA KEARSIPAN KEMENTERIAN PERUMAHAN RAKYAT,Peraturan Menteri Negara Perumahan Rakyat Nomor 8 Tahun 2010,Peraturan
ARS-0559,PERATURAN MENTERI,29,active,2010,PEDOMAN PENYUSUNAN FORMASI JABATAN FUNGSIONAL ARSIPARIS KEMENTERIAN PERTAHANAN,Peraturan Menteri Pertahanan Nomor 29 Tahun 2010,Peraturan
ARS-0560,PERATURAN MENTERI,30,superseded,2010,PEDOMAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN PERTAHANAN DAN TENTARA NASIONAL INDONESIA,Peraturan Menteri Pertahanan Nomor 30 Tahun 2010,Peraturan
ARS-0561,PERATURAN MENTERI,39,active,2010,JADWAL RETENSI ARSIP KEPEGAWAIAN DAN KEUANGAN DI LINGKUNGAN KEMENTERIAN PENDIDIKAN NASIONAL,Peraturan Menteri Pendidikan Nasional Nomor 39 Tahun 2010,Peraturan
ARS-0562,PERATURAN MENTERI,18,active,2010,"LOGO, CAP DINAS, DAN KOP SURAT UNIVERSITAS PERTAHANAN INDONESIA",Peraturan Menteri Pertahanan Nomor 18 Tahun 2010,Peraturan
ARS-0563,PERATURAN MENTERI,18,superseded,2010,ORGANISASI DAN TATA KERJA KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 18 Tahun 2010,Peraturan
ARS-0564,PERATURAN BADAN/LEMBAGA,26,superseded,2010,JADWAL RETENSI ARSIP KEPEGAWAIAN PEGAWAI NEGERI SIPIL DAN PEJABAT NEGARA BADAN NASIONAL PENANGGULANGAN BENCANA,Peraturan Badan Nasional Penanggulangan Bencana Nomor 26 Tahun 2010,Peraturan
ARS-0565,PERATURAN DAERAH,5,active,2010,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN PEMERINTAH KOTA BANJARMASIN,Peraturan Daerah Kota Banjarmasin Nomor 5 Tahun 2010,Peraturan
ARS-0566,PERATURAN DAERAH,3,active,2010,Penyelenggaraan Kearsipan Daerah Provinsi,Peraturan Daerah Provinsi Sulawesi Selatan Nomor 3 Tahun 2010,Peraturan
ARS-0567,PERATURAN MENTERI,3,unknown,2009,JADWAL RETENSI ARSIP KEPEGAWAIAN DI LINGKUNGAN DEPARTEMEN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 3 Tahun 2009,Peraturan
ARS-0568,PERATURAN MENTERI,10,unknown,2009,JADWAL RETENSI ARSIP SUBSTANTIF PENELITIAN DAN PENGEMBANGAN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 10 Tahun 2009,Peraturan
ARS-0569,PERATURAN BADAN/LEMBAGA,6,active,2009,RINCIAN URUSAN PEMERINTAHAN BIDANG KEARSIPAN DI LINGKUNGAN PEMERINTAH DAERAH PROVINSI DAN PEMERINTAH KABUPATEN / KOTA,Peraturan Arsip Nasional Nomor 6 Tahun 2009,Peraturan
ARS-0570,PERATURAN DAERAH,6,active,2009,PENGELOLAAN KEARSIPAN DI LINGKUNGAN PEMERINTAH PROVINSI KEPULAUAN BANGKA BELITUNG.,Peraturan Daerah Provinsi Bangka Belitung Nomor 6 Tahun 2009,Peraturan
ARS-0571,PERATURAN DAERAH,6,active,2009,PENGELOLAAN KEARSIPAN DI LINGKUNGAN PEMERINTAH PROVINSI KEPULAUAN BANGKA BELITUNG.,Peraturan Daerah Provinsi Bangka Belitung Nomor 6 Tahun 2009,Peraturan
ARS-0572,PERATURAN DAERAH,17,active,2008,PENYELENGGARAAN KEARSIPAN DI PROVINSI KALIMANTAN TIMUR,Peraturan Daerah Provinsi Kalimantan Timur Nomor 17 Tahun 2008,Peraturan
ARS-0573,PERATURAN BADAN/LEMBAGA,17,active,2007,TATA KEARSIPAN DI LINGKUNGAN KEPOSIAN NEGARA RI,Peraturan Kepolisian Negara Republik Indonesia Nomor 17 Tahun 2007,Peraturan
ARS-0574,PERATURAN DAERAH,1,active,2007,PENGELOLAAN KEARSIPAN,Peraturan Daerah Provinsi DKI Jakarta Nomor 1 Tahun 2007,Peraturan
ARS-0575,PERATURAN DAERAH,22,active,2007,RETRIBUSI JASA KEARSIPAN.,Peraturan Daerah Kabupaten Purwakarta Nomor 22 Tahun 2007,Peraturan
ARS-0576,PERATURAN DAERAH,1,active,2007,PENGELOLAAN KEARSIPAN,Peraturan Daerah Provinsi DKI Jakarta Nomor 1 Tahun 2007,Peraturan
ARS-0577,PERATURAN PRESIDEN,46,active,2007,TUNJANGAN JABATAN FUNGSIONAL ARSIPARIS,Peraturan Presiden Nomor 46 Tahun 2007,Peraturan
ARS-0578,PERATURAN MENTERI,52,superseded,2006,PERSURATAN DINAS DAN KEARSIPAN DEPARTEMEN ENERGI DAN SUMBER DAYA MINERAL,Peraturan Menteri Energi Dan Sumber Daya Mineral Nomor 52 Tahun 2006,Peraturan
ARS-0579,PERATURAN BADAN/LEMBAGA,3,active,2006,ORGANISASI DAN TATA KERJA ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 3 Tahun 2006,Peraturan
ARS-0580,PERATURAN DAERAH,7,active,2006,KEARSIPAN.,Peraturan Daerah Kabupaten Gresik Nomor 7 Tahun 2006,Peraturan
ARS-0581,PERATURAN DAERAH,15,active,2006,"PEMBENTUKAN ORGANISASI DAN TATA KERJA BADAN KOMUNIKASI DAN INFORMASI, PERPUSTAKAAN DAN KEARSIPAN KABUPATEN MUSI RAWAS.",Peraturan Daerah Kabupaten Musi Rawas Nomor 15 Tahun 2006,Peraturan
ARS-0582,PERATURAN PRESIDEN,40,active,2006,TUNJANGAN JABATAN FUNGSIONAL ARSIPARIS DAN PUSTAKAWAN,Peraturan Presiden Nomor 40 Tahun 2006,Peraturan
ARS-0583,PERATURAN DAERAH,4,active,2005,PENYELENGGARAAN KEARSIPAN DI PROVINSI JAWA TENGAH,Peraturan Daerah Provinsi Jawa Tengah Nomor 4 Tahun 2005,Peraturan
ARS-0584,PERATURAN DAERAH,12,active,2005,"TENTANG PEMBENTUKAN, ORGANISASI DAN TATA KERJA KANTOR PERPUSTAKAAN DAN ARSIP DAERAH (KPAD) KOTA CILEGON.",Peraturan Daerah Kota Cilegon Nomor 12 Tahun 2005,Peraturan
ARS-0585,PERATURAN DAERAH,24,active,2005,SUSUNAN ORGANISASI DAN TATA KERJA KANTOR PERPUSTAKAAN DAN ARSIP DAERAH KABUPATEN ACEH UTARA.,Peraturan Daerah Kabupaten Aceh Utara Nomor 24 Tahun 2005,Peraturan
